Phenotype,Network_score
Craniofacial Abnormalities,7.590021955361804e-05
Waldenstrom Macroglobulinemia,7.532843752193197e-05
Multiple Sclerosis,7.511495962667658e-05
Nasopharyngeal carcinoma,7.476976198695738e-05
Hyperinsulinism,7.438343511408503e-05
Rheumatoid Arthritis,7.33061699906325e-05
Thromboembolism,7.219320656204276e-05
Glioblastoma Multiforme,7.198825591990266e-05
Venous Thromboembolism,7.192443691859927e-05
Benign melanocytic nevus,7.105870885324968e-05
"Pneumonia, Bacterial",6.985398375346704e-05
Kidney Failure,6.973414036672616e-05
"Demyelinating Autoimmune Diseases, CNS",6.968419567233706e-05
Nervous System Sclerosis,6.968419567233706e-05
"Skin Diseases, Papulosquamous",6.963239685710761e-05
Unspecified viral infection in conditions classified elsewhere and of unspecified site,6.934351657598255e-05
Non-arthropod-borne viral diseases of the central nervous system,6.934351657598255e-05
Bacterial Infections,6.90186013074295e-05
Germ cell tumor,6.897687969314346e-05
Squamous cell carcinoma of esophagus,6.881390370188464e-05
mixed gliomas,6.874957056481199e-05
Other bacterial diseases,6.857172566398118e-05
Atopy,6.847068836518504e-05
Fibrosarcoma,6.84375046409071e-05
"Neoplasms, Fibrous Tissue",6.766666786136422e-05
Seminoma,6.680969129693128e-05
Nasopharyngeal Neoplasms,6.497088052765793e-05
Alzheimer's Disease,6.46493649415791e-05
Germinoma,6.439277280595755e-05
"Cardiomyopathy, Dilated",6.350165276955896e-05
Adenoid Cystic Carcinoma,6.264682065370189e-05
Papillary Renal Cell Carcinoma,6.189017379820972e-05
Giant Cell Glioblastoma,6.087130399052404e-05
Malaria,6.030101753992755e-05
Protozoan Infections,6.02624434441587e-05
Infertility,6.021848119049359e-05
Endometrial Neoplasms,5.893144590988139e-05
"Diabetes Mellitus, Insulin-Dependent",5.822596023760429e-05
Chromophobe Renal Cell Carcinoma,5.765896226940417e-05
Atrial Fibrillation,5.740998797682844e-05
Precursor Cell Lymphoblastic Leukemia Lymphoma,5.701369260679756e-05
Sarcomatoid Renal Cell Carcinoma,5.658907704472528e-05
Collecting Duct Carcinoma of the Kidney,5.658907704472528e-05
Thyroid Neoplasm,5.626725427313709e-05
familial atrial fibrillation,5.6151152152221105e-05
Persistent atrial fibrillation,5.5611812144604626e-05
Paroxysmal atrial fibrillation,5.5611812144604626e-05
Sexually Transmitted Diseases,5.5436960883196465e-05
Neuroblastoma,5.5372699900718116e-05
"Liver Neoplasms, Experimental",5.517409937262912e-05
"Hepatoma, Novikoff",5.517409937262912e-05
"Hepatoma, Morris",5.517409937262912e-05
Experimental Hepatoma,5.517409937262912e-05
Atherosclerosis,5.512172934308529e-05
Polycystic Ovary Syndrome,5.464934106317015e-05
Acute Myeloid Leukemia (AML-M2),5.457971338154058e-05
"Acute Myeloid Leukemia, M1",5.457971338154058e-05
Esophageal Diseases,5.414996497923749e-05
Retroviridae Infections,5.404785158029742e-05
Lentivirus Infections,5.404785158029742e-05
"Sexually Transmitted Diseases, Viral",5.404785158029742e-05
Malignant Glioma,5.385057903436935e-05
Malignant neoplasm of esophagus,5.366206542348495e-05
Hepatitis,5.351268955498335e-05
Presenile dementia,5.3377705998324005e-05
Degenerative polyarthritis,5.282277536720274e-05
Wilms tumor and radial bilateral aplasia,5.246541834696479e-05
Malignant Head and Neck Neoplasm,5.22576306959043e-05
Sepsis,5.192941124413256e-05
"Dermatitis, Atopic",5.141537777473229e-05
Profound Mental Retardation,5.1337535942565474e-05
Intellectual Disability,5.1337535942565474e-05
Mental deficiency,5.1337535942565474e-05
"Mental Retardation, Psychosocial",5.1337535942565474e-05
Endometrial Carcinoma,5.1225334873033015e-05
Thyroid carcinoma,5.062542281558998e-05
Arthrosis,5.041141896991414e-05
Osteoarthrosis Deformans,5.041141896991414e-05
Allergic Reaction,5.0242523494735216e-05
Septicemia,5.0208976194473446e-05
"Alzheimer Disease, Late Onset",4.9931216579734344e-05
Acute Confusional Senile Dementia,4.9704664883189375e-05
"Alzheimer's Disease, Focal Onset",4.9704664883189375e-05
Familial Alzheimer Disease (FAD),4.9704664883189375e-05
"Alzheimer Disease, Early Onset",4.9704664883189375e-05
Asthma,4.961342079291359e-05
Schizophrenia Spectrum and Other Psychotic Disorders,4.914317473504766e-05
Immediate hypersensitivity,4.870216020948552e-05
Nonorganic psychosis,4.859017711515154e-05
Cardiomyopathies,4.857629198957082e-05
"Myocardial Diseases, Secondary",4.857629198957082e-05
"Cardiomyopathies, Primary",4.857629198957082e-05
Pulmonary Fibrosis,4.822776253498375e-05
Cerebral Palsy,4.802826344053997e-05
"Skin Diseases, Eczematous",4.786841349366502e-05
Eczema,4.7806123479589844e-05
"Brain Damage, Chronic",4.7758375331766764e-05
Nodular Lymphocyte Predominant Hodgkin Lymphoma,4.7712642231464346e-05
Neurodermatitis,4.7419368348796913e-05
Clear Cell Sarcoma of Soft Tissue,4.729218834776525e-05
Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,4.707210753948802e-05
Liver Cirrhosis,4.679949864762581e-05
"Kidney Failure, Chronic",4.6405771266540394e-05
Weight Gain,4.640390813636705e-05
Acute Kidney Insufficiency,4.6007842963207194e-05
Osteosarcoma,4.575763312456662e-05
Arteriosclerosis,4.5483392753046785e-05
Malignant Neoplasms,4.547607396826956e-05
Neoplasms,4.547607396826956e-05
Juvenile arthritis,4.537902728818396e-05
Juvenile psoriatic arthritis,4.520418767780331e-05
Juvenile-Onset Still Disease,4.520418767780331e-05
"Polyarthritis, Juvenile, Rheumatoid Factor Negative",4.520418767780331e-05
"Polyarthritis, Juvenile, Rheumatoid Factor Positive",4.520418767780331e-05
Sclerocystic Ovaries,4.50485268425529e-05
Contact Dermatitis,4.4993150142604696e-05
Nerve Degeneration,4.439960513056243e-05
Precancerous Conditions,4.4134840366535956e-05
Gastroenteritis,4.4113813312618265e-05
Heart failure,4.411306936634977e-05
"Hodgkin lymphoma, lymphocyte depletion",4.4076155251792395e-05
Mouth Neoplasms,4.4057702599240766e-05
Malignant neoplasm of mouth,4.4057702599240766e-05
Cocaine Abuse,4.3852756749313834e-05
Cocaine-Related Disorders,4.3852756749313834e-05
Cocaine Dependence,4.3852756749313834e-05
"Lymphoma, Follicular",4.382550799744479e-05
Enteritis,4.36287055797899e-05
Congestive heart failure,4.2864669037942575e-05
Neurodevelopmental Disorders,4.2857408174244065e-05
Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum,4.2108376589602924e-05
Toxic Epidermal Necrolysis,4.2108376589602924e-05
Bipolar Disorder,4.210406556805991e-05
Arthritis,4.1858583774709554e-05
Myocardial Failure,4.138056219350048e-05
Heart Decompensation,4.138056219350048e-05
Right ventricular failure,4.138056219350048e-05
Left-Sided Heart Failure,4.138056219350048e-05
Reperfusion Injury,4.1107678853736934e-05
Fatty Liver,4.0965716293282946e-05
Myocardial Infarction,4.0643063586604064e-05
"Condition, Preneoplastic",4.057140451732763e-05
"Hepatitis, Alcoholic",4.0325976995709484e-05
"Fibrosis, Liver",3.967957338895088e-05
Alcoholic Liver Diseases,3.9678479387697164e-05
Drug-Induced Stevens Johnson Syndrome,3.961851048265718e-05
Stevens-Johnson Syndrome,3.961851048265718e-05
Mycoplasma-Induced Stevens-Johnson Syndrome,3.961851048265718e-05
Cardiac Hypertrophy,3.940500888230517e-05
Coronary Artery Disease,3.869432900384917e-05
Coronary Arteriosclerosis,3.869432900384917e-05
"Neoplasms, Experimental",3.8663186632368935e-05
Chronic Kidney Insufficiency,3.862564739623398e-05
Pulmonary Hypertension,3.8374655524559766e-05
Inflammation,3.814981743194279e-05
Innate Inflammatory Response,3.814981743194279e-05
Desmoplastic Medulloblastoma,3.80041745030576e-05
Melanotic medulloblastoma,3.772910250276376e-05
Medullomyoblastoma,3.772910250276376e-05
Childhood Medulloblastoma,3.772910250276376e-05
Adult Medulloblastoma,3.772910250276376e-05
MYELODYSPLASTIC SYNDROME,3.762921086110734e-05
Steatohepatitis,3.762277602697151e-05
"Blood Coagulation Disorders, Inherited",3.6909767756171005e-05
Atherogenesis,3.627800700267871e-05
Vulval intraepithelial neoplasia,3.612079133573815e-05
Fibrosis,3.5944116049899664e-05
Neurilemmoma,3.587383229578837e-05
Blood Protein Disorders,3.579004131158748e-05
Hematopoetic Myelodysplasia,3.560903510107254e-05
Intrahepatic Cholangiocarcinoma,3.5441704713499295e-05
Extrahepatic Cholangiocarcinoma,3.5441704713499295e-05
Cholangiocarcinoma,3.5441704713499295e-05
Ischemic cardiomyopathy,3.500804963281655e-05
"Neoplasm Recurrence, Local",3.477563782430945e-05
Acute Promyelocytic Leukemia,3.47454813196495e-05
Osteoporosis,3.467972308228738e-05
Cerebral Ischemia,3.4295453175293836e-05
Brain Ischemia,3.4295453175293836e-05
"Cardiomyopathy, Familial Idiopathic",3.427331288865157e-05
Intracranial Astrocytoma,3.3951092960802156e-05
Anaplastic astrocytoma,3.3951092960802156e-05
Protoplasmic astrocytoma,3.3951092960802156e-05
Pilocytic Astrocytoma,3.3951092960802156e-05
Mixed oligoastrocytoma,3.3951092960802156e-05
Juvenile Pilocytic Astrocytoma,3.3951092960802156e-05
Grade I Astrocytoma,3.3951092960802156e-05
Gemistocytic astrocytoma,3.3951092960802156e-05
Subependymal Giant Cell Astrocytoma,3.3951092960802156e-05
Cerebral Astrocytoma,3.3951092960802156e-05
Childhood Cerebral Astrocytoma,3.3951092960802156e-05
Fibrillary Astrocytoma,3.3951092960802156e-05
Diffuse Astrocytoma,3.3951092960802156e-05
Thrombophilia,3.3512214908358335e-05
Cardiomegaly,3.307886252469304e-05
"Carcinoma, Transitional Cell",3.287442048366581e-05
Rheumatism,3.243614426166406e-05
Malignant Peripheral Nerve Sheath Tumor,3.213511844803264e-05
Autonomic nervous system disorders,3.201049145394449e-05
Hypertrophic Cardiomyopathy,3.1918279999459824e-05
Dermatomyositis,3.1718153444821286e-05
Gastrointestinal carcinoma,3.1459828064843384e-05
"Dermatitis, Allergic Contact",3.1377962821400754e-05
Awakening Epilepsy,3.124379346957324e-05
Aura,3.124379346957324e-05
Epilepsy,3.124379346957324e-05
"Epilepsy, Cryptogenic",3.124379346957324e-05
cervical cancer,3.105224307834329e-05
Polymyositis,3.10506595979871e-05
Microcephaly,3.0974186674643806e-05
Thyroid Gland Follicular Adenoma,3.079672494880236e-05
Protein C Deficiency,3.052314893464095e-05
"Osteoporosis, Age-Related",3.0211731474609835e-05
"Osteoporosis, Senile",3.0211731474609835e-05
Post-Traumatic Osteoporosis,3.0211731474609835e-05
Hemangiosarcoma,3.003274099333947e-05
"Dermatomyositis, Childhood Type",2.987017806190871e-05
Mitochondrial Diseases,2.985708049747991e-05
"Adenoma, Trabecular",2.972821440059387e-05
Papillary adenoma,2.972821440059387e-05
"Adenoma, Monomorphic",2.972821440059387e-05
"Adenoma, Basal Cell",2.972821440059387e-05
Follicular adenoma,2.972821440059387e-05
"Adenoma, Microcystic",2.972821440059387e-05
Nephrosclerosis,2.9629629283680595e-05
Mesothelioma,2.9277092500120832e-05
Pustulosis of Palms and Soles,2.9265658869031835e-05
"Subfertility, Male",2.9138994111221776e-05
Cirrhosis,2.8682433894525785e-05
Idiopathic Pulmonary Fibrosis,2.8599057022187602e-05
Respiratory Hypersensitivity,2.8494507618562597e-05
Acute Coronary Syndrome,2.8443903916931894e-05
Hypertrophic obstructive cardiomyopathy,2.840198257880249e-05
"Leukemia, Plasma Cell",2.8378757365749232e-05
Coronary heart disease,2.8358652580837406e-05
Mood Disorders,2.8341990614705837e-05
gallbladder neoplasm,2.8077201239601205e-05
Malignant neoplasm of gallbladder,2.8077201239601205e-05
Adrenal Gland Neoplasms,2.7938749811173402e-05
Liver Dysfunction,2.7694876711432492e-05
Hypergammaglobulinemia,2.757503419285043e-05
Monoclonal Gammopathy of Undetermined Significance,2.735890149496998e-05
Monoclonal Gammapathies,2.735890149496998e-05
Liver diseases,2.7299864163575714e-05
Cleft Palate,2.6887704138841142e-05
"Alveolitis, Fibrosing",2.687188624942513e-05
Female infertility,2.6840801130245683e-05
"Subfertility, Female",2.6840801130245683e-05
"Sterility, Postpartum",2.6840801130245683e-05
Splenomegaly,2.6759426874119083e-05
Adverse reaction to drug,2.6674874511692725e-05
Drug toxicity,2.6674874511692725e-05
Hypopharyngeal Squamous Cell Carcinoma,2.6663312794353717e-05
Laryngeal Squamous Cell Carcinoma,2.6663312794353717e-05
Oral Tongue Squamous Cell Carcinoma,2.6663312794353717e-05
Oropharyngeal Squamous Cell Carcinoma,2.6663312794353717e-05
Squamous cell carcinoma of mouth,2.6663312794353717e-05
Squamous cell carcinoma of the head and neck,2.6663312794353717e-05
Squamous Cell Carcinoma of the Nasal Cavity,2.6663312794353717e-05
"Liver Failure, Acute",2.6640551366704567e-05
Depressive disorder,2.644025437383768e-05
Pancreatic carcinoma,2.635849932909835e-05
Unipolar Depression,2.6239389835033755e-05
Pituitary Neoplasms,2.6201133962098337e-05
T-Cell Lymphoma,2.599292517789374e-05
"Depression, Bipolar",2.5965823501928266e-05
Manic Depression,2.5913493786799736e-05
Manic Disorder,2.5913493786799736e-05
Yolk Sac Tumor,2.5766832238822433e-05
Contact hypersensitivity,2.5677518897489364e-05
Kidney Diseases,2.5527918149368144e-05
Olfactory seizure,2.5443949077134435e-05
Seizures,2.5443949077134435e-05
Non-epileptic convulsion,2.5443949077134435e-05
Nonepileptic Seizures,2.5443949077134435e-05
"Seizures, Auditory",2.5443949077134435e-05
Clonic Seizures,2.5443949077134435e-05
Jacksonian Seizure,2.5443949077134435e-05
Myoclonic Seizures,2.5443949077134435e-05
"Seizures, Sensory",2.5443949077134435e-05
Gustatory seizure,2.5443949077134435e-05
Generalized seizures,2.5443949077134435e-05
Absence Seizures,2.5443949077134435e-05
Atonic Absence Seizures,2.5443949077134435e-05
Complex partial seizures,2.5443949077134435e-05
Convulsions,2.5443949077134435e-05
Generalized Absence Seizures,2.5443949077134435e-05
Epileptic Seizures,2.5443949077134435e-05
Convulsive Seizures,2.5443949077134435e-05
"Seizures, Focal",2.5443949077134435e-05
Epileptic drop attack,2.5443949077134435e-05
"Seizures, Somatosensory",2.5443949077134435e-05
Single Seizure,2.5443949077134435e-05
Tonic - clonic seizures,2.5443949077134435e-05
Tonic Seizures,2.5443949077134435e-05
Vertiginous seizure,2.5443949077134435e-05
Visual seizure,2.5443949077134435e-05
Adrenocortical carcinoma,2.542619148234678e-05
Mesonephroma,2.5360828668628743e-05
Papillary thyroid carcinoma,2.5172760679774892e-05
Left Main Coronary Artery Disease,2.4993904173691606e-05
Abnormal degeneration,2.4745469232810018e-05
Non-alcoholic Fatty Liver Disease,2.4714817226859353e-05
Collagen Diseases,2.469655523503988e-05
Intracapillary glomerulosclerosis due to diabetes mellitus,2.459359469276529e-05
Diabetic Nephropathy,2.459359469276529e-05
Diabetic Glomerulosclerosis,2.459359469276529e-05
Memory impairment,2.4507055171547775e-05
Memory Disorders,2.4507055171547775e-05
Age-Related Memory Disorders,2.4373861175887046e-05
Memory Loss,2.4373861175887046e-05
"Memory Disorder, Semantic",2.4373861175887046e-05
"Memory Disorder, Spatial",2.4373861175887046e-05
Pituitary carcinoma,2.4268983185032177e-05
Recurrence (disease attribute),2.4265323190349383e-05
Cholestasis,2.4248018471049382e-05
"Parkinsonism, Juvenile",2.4107337679974567e-05
Brain Injuries,2.408469772246101e-05
"Brain Injuries, Focal",2.408469772246101e-05
Brain Lacerations,2.408469772246101e-05
"Injuries, Acute Brain",2.408469772246101e-05
Autosomal Dominant Juvenile Parkinson Disease,2.3937138841184353e-05
Autosomal Dominant Parkinsonism,2.3937138841184353e-05
Familial Juvenile Parkinsonism,2.3937138841184353e-05
Autosomal Recessive Parkinsonism,2.3937138841184353e-05
"PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE",2.3937138841184353e-05
Ramsay Hunt Paralysis Syndrome,2.3937138841184353e-05
Prostatic Intraepithelial Neoplasias,2.3913648591911657e-05
Adnexal Diseases,2.3890215321696315e-05
Anaplastic Oligoastrocytoma,2.3833445225153386e-05
"Arsenic Poisoning, Inorganic",2.383088766590406e-05
"Nervous System, Organic Arsenic Poisoning",2.383088766590406e-05
Arsenic Poisoning,2.383088766590406e-05
Arsenic Encephalopathy,2.383088766590406e-05
Arsenic Induced Polyneuropathy,2.383088766590406e-05
Hyperplasia,2.375106393623492e-05
Noonan Syndrome,2.3559278802528525e-05
Autism Spectrum Disorders,2.3549176071041693e-05
Keloid,2.3521696547468044e-05
Malignant neoplasm of pituitary gland,2.3223991993832876e-05
Bilateral Wilms Tumor,2.294244671835509e-05
Metastatic malignant neoplasm to brain,2.2929951272454553e-05
Recurrent Brain Neoplasm,2.2929951272454553e-05
"Benign neoplasm of brain, unspecified",2.2929951272454553e-05
"Neoplasms, Intracranial",2.2929951272454553e-05
"Brain Tumor, Primary",2.2929951272454553e-05
Primary malignant neoplasm of brain,2.2929951272454553e-05
Anxiety Disorders,2.267244735502415e-05
Nonalcoholic Steatohepatitis,2.2624490271358493e-05
Sezary Syndrome,2.2571694477614336e-05
Miscarriage,2.256472777093218e-05
"Abortion, Tubal",2.256472777093218e-05
Spontaneous abortion,2.256472777093218e-05
"Lung Diseases, Interstitial",2.253544789946274e-05
"Anxiety States, Neurotic",2.2532484179735832e-05
Drug Dependence,2.253050021144144e-05
Cataract,2.252861207369441e-05
Refractive Errors,2.2435789185670614e-05
Pigmented Basal Cell Carcinoma,2.2371756246934635e-05
Skin Basal Cell Carcinoma,2.2371756246934635e-05
Tauopathies,2.2298449131779008e-05
Barrett Esophagus,2.2245704770952638e-05
Myocardial Reperfusion Injury,2.2172669713619617e-05
"Degenerative Diseases, Central Nervous System",2.2139905091679734e-05
Neurodegenerative Disorders,2.2139905091679734e-05
"Degenerative Diseases, Spinal Cord",2.2139905091679734e-05
Substance-Related Disorders,2.2121228225817507e-05
Substance Dependence,2.2121228225817507e-05
Substance Use Disorders,2.209169333303707e-05
Drug Use Disorders,2.1993148153668605e-05
"Organic Mental Disorders, Substance-Induced",2.1993148153668605e-05
Drug abuse,2.1993148153668605e-05
Alcohol or Other Drugs use,2.1993148153668605e-05
Substance abuse problem,2.1993148153668605e-05
Drug habituation,2.1993148153668605e-05
Stomach Carcinoma,2.1944539746876468e-05
Ovarian Cysts,2.1687389761289166e-05
Hypersensitivity,2.1617840941650323e-05
Childhood Acute Lymphoblastic Leukemia,2.1611355745841595e-05
L2 Acute Lymphoblastic Leukemia,2.1611355745841595e-05
"Amyotrophic Lateral Sclerosis, Familial",2.1213289617047326e-05
