Phenotype,Network_score
Conventional (Clear Cell) Renal Cell Carcinoma,0.0002515265848136665
Neoplasm Metastasis,0.00025042275814433196
"Leukemia, B-Cell",0.00024873992440087994
Non-Small Cell Lung Carcinoma,0.00024793549503473084
Adenocarcinoma of lung (disorder),0.0002465815537034232
HIV Infections,0.00024143065357944292
Dermatitis,0.0002363967677923174
Uterine Cervical Neoplasm,0.00023555918103311565
Insulin Sensitivity,0.000226318068727931
"Neoplasms, Neuroepithelial",0.00022418619573114608
Drug-Induced Liver Disease,0.00022223393096951633
Adult T-Cell Lymphoma/Leukemia,0.00022197367018310453
"Neuroectodermal Tumor, Primitive",0.00022052866977114921
"Hepatitis, Drug-Induced",0.00021926691151951647
"Hepatitis, Toxic",0.00021926691151951647
Drug-Induced Acute Liver Injury,0.00021926691151951647
Chemically-Induced Liver Toxicity,0.00021926691151951647
Chemical and Drug Induced Liver Injury,0.00021926691151951647
Burkitt Lymphoma,0.0002169130589778252
Organic brain syndrome,0.00021227406806889038
Crohn Disease,0.00020831395675026317
Epstein-Barr Virus Infections,0.00020719258913728098
Metastatic Neoplasm,0.00020616530295793474
"Leukemia, T-Cell",0.00020496602007352265
Parkinson Disease,0.00020417526984047615
Neoplasm Invasiveness,0.00020381919843866705
"Mammary Neoplasms, Experimental",0.00020357353778926055
Lipoma,0.00020334326992966527
Myocardial Ischemia,0.00020280976794647513
Prostate carcinoma,0.0002020036051086354
Diabetes,0.00019853883530044345
Insulin Resistance,0.00019852446550592967
Schizophrenia,0.00019845573305627283
Chronic disease,0.00019836743254331794
Neoplastic Cell Transformation,0.00019829690416959454
Colonic Neoplasms,0.0001968485467297055
"Diabetes Mellitus, Non-Insulin-Dependent",0.00019684231023132468
Malignant tumor of colon,0.00019615103783194053
"Mammary Carcinoma, Animal",0.00019568530885497325
Animal Mammary Neoplasms,0.00019568530885497325
Cognition Disorders,0.00019523187630618032
Hypertensive disease,0.00019279462434096118
Toxic effect,0.0001927216584784675
Malignant Fibrous Histiocytoma,0.00018958627917425034
Lipomatous neoplasm,0.000189037866098538
Histiocytoma,0.00018835899956745787
"Liposarcoma, Dedifferentiated",0.0001861734249977145
"Adenocarcinoma, Oxyphilic",0.000182305492947906
"Carcinoma, Cribriform",0.00018163498780484415
"Adenocarcinoma, Basal Cell",0.00018163498780484415
"Adenocarcinoma, Tubular",0.00018163498780484415
"Carcinoma, Granular Cell",0.00018163498780484415
Diabetes Mellitus,0.00018044670846234078
Malignant tumor of cervix,0.00017875357818990126
Cervix carcinoma,0.00017875357818990126
Urologic Neoplasms,0.00017448783766618942
Becker Muscular Dystrophy,0.00017442160895907228
Basal Ganglia Diseases,0.0001738820700469746
Chronic Obstructive Airway Disease,0.00017213505137703722
Paraplegia,0.00017147161285479325
Parkinsonian Disorders,0.00017130278276227125
Spastic Paraplegia,0.0001705990572550931
Psoriasis,0.00016915600416451772
Ovarian Carcinoma,0.00016855963583275148
Influenza,0.0001684603254200239
Huntington Disease,0.00016600032030125053
Chorea,0.00016269176598213372
Head and Neck Neoplasms,0.00016257847726029265
Esophageal Neoplasms,0.00016228004618108987
Male infertility,0.00016201519004493514
Urinary Bladder Diseases,0.0001606610009021192
Hereditary Chorea,0.00015955403965533626
"Lung Diseases, Obstructive",0.0001594714824340437
Malignant neoplasm of uterine adnexa,0.00015846773929512693
Overnutrition,0.0001579257668298226
Nevus,0.00015614684967432116
Neoplasm of unspecified nature of bladder,0.00015612615836933737
"Malignant neoplasm of urinary organ, unspecified",0.00015612615836933737
Carcinoma of bladder,0.00015612615836933737
Pneumonia,0.00015597919356565438
"Kidney Failure, Acute",0.00015386771786594575
Acute kidney injury,0.00015386771786594575
Bronchial Diseases,0.00015349334579820356
Adenoma,0.00015110452827529422
Respiratory Tract Infections,0.0001505309744544199
Pancreatic Neoplasm,0.00015051750791842699
Orthomyxoviridae Infections,0.00014964277455110296
Malignant neoplasm of pancreas,0.0001484860365595134
oligodendroglioma,0.00014763673721470414
Liver neoplasms,0.00014753591135183624
Endometrioma,0.00014559604153186205
Endometriosis,0.0001450801766258102
Disorder of pancreatic internal secretion,0.0001432183110357099
Malignant neoplasm of liver,0.00014284170308335938
HIV Coinfection,0.00014219976832733204
Renal Insufficiency,0.00014166289064236788
Nephroblastoma,0.0001412480803868215
Autistic Disorder,0.0001408898163854995
Craniofacial Abnormalities,0.0001395271144254776
Waldenstrom Macroglobulinemia,0.00013852920976587243
Nasopharyngeal carcinoma,0.0001378428450331396
Multiple Sclerosis,0.00013776177730041124
Hyperinsulinism,0.00013669799202067123
Rheumatoid Arthritis,0.00013396947903432496
Thromboembolism,0.0001331427826068916
Glioblastoma Multiforme,0.0001329760632435315
Venous Thromboembolism,0.00013269221757761628
Benign melanocytic nevus,0.00013037374797540433
"Pneumonia, Bacterial",0.00012848474678364474
Kidney Failure,0.0001283365696266073
Nervous System Sclerosis,0.00012789370772054866
"Demyelinating Autoimmune Diseases, CNS",0.00012789370772054866
"Skin Diseases, Papulosquamous",0.00012778821254010673
Squamous cell carcinoma of esophagus,0.00012703804694331138
Unspecified viral infection in conditions classified elsewhere and of unspecified site,0.00012701437973956426
Non-arthropod-borne viral diseases of the central nervous system,0.00012701437973956426
Bacterial Infections,0.00012692207884233247
mixed gliomas,0.00012665942521605534
Germ cell tumor,0.00012645195141137533
Other bacterial diseases,0.0001261063898544892
Fibrosarcoma,0.0001259323741894375
Atopy,0.00012560870241177288
"Neoplasms, Fibrous Tissue",0.00012451310617494322
Seminoma,0.00012248293462834798
Nasopharyngeal Neoplasms,0.0001197590848628801
Alzheimer's Disease,0.00011885377748939223
Germinoma,0.00011805524894639593
"Cardiomyopathy, Dilated",0.00011691464724973463
Adenoid Cystic Carcinoma,0.00011561243888371915
Papillary Renal Cell Carcinoma,0.00011381042029086008
Giant Cell Glioblastoma,0.00011256445769110985
Infertility,0.00011085351993881523
Malaria,0.00011066741654162464
Protozoan Infections,0.00011057569681426618
Endometrial Neoplasms,0.00010904771133947987
"Diabetes Mellitus, Insulin-Dependent",0.00010685872648860145
Chromophobe Renal Cell Carcinoma,0.00010609124553133934
Atrial Fibrillation,0.00010584478163877933
Precursor Cell Lymphoblastic Leukemia Lymphoma,0.0001045585029968052
Sarcomatoid Renal Cell Carcinoma,0.00010415859281751893
Collecting Duct Carcinoma of the Kidney,0.00010415859281751893
Thyroid Neoplasm,0.00010393573214252415
familial atrial fibrillation,0.00010355824987311447
Neuroblastoma,0.00010271409602291277
Paroxysmal atrial fibrillation,0.00010258648141002466
Persistent atrial fibrillation,0.00010258648141002466
"Hepatoma, Novikoff",0.00010200572729187478
"Hepatoma, Morris",0.00010200572729187478
"Liver Neoplasms, Experimental",0.00010200572729187478
Experimental Hepatoma,0.00010200572729187478
Sexually Transmitted Diseases,0.00010154967810620862
Atherosclerosis,0.00010119946766535255
"Acute Myeloid Leukemia, M1",0.00010064867697791345
Acute Myeloid Leukemia (AML-M2),0.00010064867697791345
Polycystic Ovary Syndrome,0.00010054745529740987
Malignant Glioma,9.959948616294078e-05
Esophageal Diseases,9.935184056268661e-05
"Sexually Transmitted Diseases, Viral",9.9044624299426e-05
Retroviridae Infections,9.9044624299426e-05
Lentivirus Infections,9.9044624299426e-05
Malignant neoplasm of esophagus,9.879532073522579e-05
Hepatitis,9.841658421500881e-05
Presenile dementia,9.830535608154012e-05
Degenerative polyarthritis,9.723580580439612e-05
Malignant Head and Neck Neoplasm,9.63194471682346e-05
Wilms tumor and radial bilateral aplasia,9.606538681645484e-05
Sepsis,9.567746125215592e-05
Endometrial Carcinoma,9.479330099696563e-05
"Dermatitis, Atopic",9.434272523852772e-05
Profound Mental Retardation,9.434203849118347e-05
"Mental Retardation, Psychosocial",9.434203849118347e-05
Intellectual Disability,9.434203849118347e-05
Mental deficiency,9.434203849118347e-05
Thyroid carcinoma,9.340840392782356e-05
Osteoarthrosis Deformans,9.280668152009388e-05
Arthrosis,9.280668152009388e-05
Septicemia,9.252488603207607e-05
Allergic Reaction,9.206112313217557e-05
"Alzheimer Disease, Late Onset",9.195495250609515e-05
"Alzheimer's Disease, Focal Onset",9.154114104970343e-05
Acute Confusional Senile Dementia,9.154114104970343e-05
"Alzheimer Disease, Early Onset",9.154114104970343e-05
Familial Alzheimer Disease (FAD),9.154114104970343e-05
Asthma,9.09885253756637e-05
Schizophrenia Spectrum and Other Psychotic Disorders,8.988847282639977e-05
"Myocardial Diseases, Secondary",8.959523931362134e-05
Cardiomyopathies,8.959523931362134e-05
"Cardiomyopathies, Primary",8.959523931362134e-05
Immediate hypersensitivity,8.943747543409852e-05
Nonorganic psychosis,8.887658759338215e-05
Cerebral Palsy,8.850045820463816e-05
Pulmonary Fibrosis,8.842718911805693e-05
"Brain Damage, Chronic",8.801023185056947e-05
"Skin Diseases, Eczematous",8.792577343055396e-05
Eczema,8.780484094825639e-05
Nodular Lymphocyte Predominant Hodgkin Lymphoma,8.777845104435823e-05
Neurodermatitis,8.709622168902152e-05
Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,8.660151042262167e-05
Clear Cell Sarcoma of Soft Tissue,8.638684271941021e-05
Liver Cirrhosis,8.591529950077965e-05
Weight Gain,8.556520506451841e-05
"Kidney Failure, Chronic",8.504911932932938e-05
Osteosarcoma,8.483448372081771e-05
Acute Kidney Insufficiency,8.476158788866837e-05
Neoplasms,8.427756347292302e-05
Malignant Neoplasms,8.427756347292302e-05
Juvenile arthritis,8.352434609321424e-05
Arteriosclerosis,8.326824584625898e-05
"Polyarthritis, Juvenile, Rheumatoid Factor Positive",8.321050285180795e-05
Juvenile psoriatic arthritis,8.321050285180795e-05
Juvenile-Onset Still Disease,8.321050285180795e-05
"Polyarthritis, Juvenile, Rheumatoid Factor Negative",8.321050285180795e-05
Sclerocystic Ovaries,8.278398067629585e-05
Contact Dermatitis,8.246759777936458e-05
Nerve Degeneration,8.179009252186116e-05
Mouth Neoplasms,8.14579425965346e-05
Malignant neoplasm of mouth,8.14579425965346e-05
"Hodgkin lymphoma, lymphocyte depletion",8.137972297642715e-05
Precancerous Conditions,8.107038159179844e-05
Heart failure,8.10089984474512e-05
"Lymphoma, Follicular",8.088639401290832e-05
Gastroenteritis,8.080392965055523e-05
Cocaine-Related Disorders,8.065402526308595e-05
Cocaine Dependence,8.065402526308595e-05
Cocaine Abuse,8.065402526308595e-05
Enteritis,7.992024631734935e-05
Neurodevelopmental Disorders,7.909624880713091e-05
Congestive heart failure,7.872371957289697e-05
Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum,7.791613551211476e-05
Toxic Epidermal Necrolysis,7.791613551211476e-05
Bipolar Disorder,7.736675021128321e-05
Arthritis,7.646922954234996e-05
Heart Decompensation,7.604111357361732e-05
Right ventricular failure,7.604111357361732e-05
Myocardial Failure,7.604111357361732e-05
Left-Sided Heart Failure,7.604111357361732e-05
Fatty Liver,7.562859035150813e-05
Reperfusion Injury,7.548577925046757e-05
Myocardial Infarction,7.48239733597331e-05
"Condition, Preneoplastic",7.448516105228497e-05
"Hepatitis, Alcoholic",7.417508939104794e-05
Stevens-Johnson Syndrome,7.333704672127102e-05
Mycoplasma-Induced Stevens-Johnson Syndrome,7.333704672127102e-05
Drug-Induced Stevens Johnson Syndrome,7.333704672127102e-05
Alcoholic Liver Diseases,7.30080603974254e-05
"Fibrosis, Liver",7.288645632855466e-05
Cardiac Hypertrophy,7.25250863128229e-05
"Neoplasms, Experimental",7.13744730810653e-05
Coronary Arteriosclerosis,7.09550699307251e-05
Coronary Artery Disease,7.09550699307251e-05
Chronic Kidney Insufficiency,7.072349531257734e-05
Pulmonary Hypertension,7.052127117573935e-05
Desmoplastic Medulloblastoma,7.04032631391927e-05
Melanotic medulloblastoma,6.99026059018054e-05
Medullomyoblastoma,6.99026059018054e-05
Childhood Medulloblastoma,6.99026059018054e-05
Adult Medulloblastoma,6.99026059018054e-05
MYELODYSPLASTIC SYNDROME,6.974906066991156e-05
Innate Inflammatory Response,6.972932213275632e-05
Inflammation,6.972932213275632e-05
Steatohepatitis,6.948482781267656e-05
"Blood Coagulation Disorders, Inherited",6.76991545035302e-05
Vulval intraepithelial neoplasia,6.686959179690677e-05
Atherogenesis,6.679233678207205e-05
Hematopoetic Myelodysplasia,6.600957315968856e-05
Neurilemmoma,6.595729584674805e-05
Fibrosis,6.593313759738858e-05
Cholangiocarcinoma,6.572353297847718e-05
Extrahepatic Cholangiocarcinoma,6.572353297847718e-05
Intrahepatic Cholangiocarcinoma,6.572353297847718e-05
Blood Protein Disorders,6.561932038536878e-05
Ischemic cardiomyopathy,6.459038438872685e-05
"Neoplasm Recurrence, Local",6.430675669028559e-05
Osteoporosis,6.394085426203984e-05
Acute Promyelocytic Leukemia,6.381026424006788e-05
"Cardiomyopathy, Familial Idiopathic",6.334455828018324e-05
Cerebral Ischemia,6.308742246545628e-05
Brain Ischemia,6.308742246545628e-05
Grade I Astrocytoma,6.282238780949254e-05
Mixed oligoastrocytoma,6.282238780949254e-05
Pilocytic Astrocytoma,6.282238780949254e-05
Cerebral Astrocytoma,6.282238780949254e-05
Childhood Cerebral Astrocytoma,6.282238780949254e-05
Diffuse Astrocytoma,6.282238780949254e-05
Fibrillary Astrocytoma,6.282238780949254e-05
Gemistocytic astrocytoma,6.282238780949254e-05
Anaplastic astrocytoma,6.282238780949254e-05
Intracranial Astrocytoma,6.282238780949254e-05
Juvenile Pilocytic Astrocytoma,6.282238780949254e-05
Subependymal Giant Cell Astrocytoma,6.282238780949254e-05
Protoplasmic astrocytoma,6.282238780949254e-05
Thrombophilia,6.145715607526983e-05
Cardiomegaly,6.0845644962415036e-05
"Carcinoma, Transitional Cell",6.071355452207097e-05
Rheumatism,5.920118473854769e-05
Hypertrophic Cardiomyopathy,5.9184768271536125e-05
Malignant Peripheral Nerve Sheath Tumor,5.905225694370412e-05
Autonomic nervous system disorders,5.8828907363411206e-05
Dermatomyositis,5.826170499131134e-05
Gastrointestinal carcinoma,5.765177291700109e-05
cervical cancer,5.753385712867635e-05
"Epilepsy, Cryptogenic",5.746968561876591e-05
Awakening Epilepsy,5.746968561876591e-05
Aura,5.746968561876591e-05
Epilepsy,5.746968561876591e-05
"Dermatitis, Allergic Contact",5.7434802665017554e-05
Microcephaly,5.726632118072366e-05
Thyroid Gland Follicular Adenoma,5.711128327001551e-05
Polymyositis,5.703385817301911e-05
Protein C Deficiency,5.6006023780387685e-05
Hemangiosarcoma,5.58476430684907e-05
"Osteoporosis, Age-Related",5.5712367262714406e-05
Post-Traumatic Osteoporosis,5.5712367262714406e-05
"Osteoporosis, Senile",5.5712367262714406e-05
Papillary adenoma,5.500357313063444e-05
"Adenoma, Basal Cell",5.500357313063444e-05
"Adenoma, Trabecular",5.500357313063444e-05
"Adenoma, Monomorphic",5.500357313063444e-05
"Adenoma, Microcystic",5.500357313063444e-05
Follicular adenoma,5.500357313063444e-05
Mitochondrial Diseases,5.4899736087986724e-05
"Dermatomyositis, Childhood Type",5.485432733626304e-05
Nephrosclerosis,5.443723479474733e-05
Mesothelioma,5.412022094510466e-05
Pustulosis of Palms and Soles,5.392965459504668e-05
"Subfertility, Male",5.377907691536534e-05
Hypertrophic obstructive cardiomyopathy,5.271953956172803e-05
Idiopathic Pulmonary Fibrosis,5.266095635662103e-05
Cirrhosis,5.264194788110784e-05
Acute Coronary Syndrome,5.2493783942688035e-05
"Leukemia, Plasma Cell",5.245708386429176e-05
Respiratory Hypersensitivity,5.217699527819841e-05
Malignant neoplasm of gallbladder,5.20954725007181e-05
gallbladder neoplasm,5.20954725007181e-05
Mood Disorders,5.205230263405936e-05
Coronary heart disease,5.1894581520816847e-05
Adrenal Gland Neoplasms,5.160181753889277e-05
Hypergammaglobulinemia,5.106799533799742e-05
Liver Dysfunction,5.087773011994784e-05
Monoclonal Gammapathies,5.06700985931645e-05
Monoclonal Gammopathy of Undetermined Significance,5.06700985931645e-05
Liver diseases,5.0162116969089124e-05
Splenomegaly,4.9692652700094274e-05
"Sterility, Postpartum",4.9649681882956083e-05
"Subfertility, Female",4.9649681882956083e-05
Female infertility,4.9649681882956083e-05
Cleft Palate,4.9619200438347696e-05
Oropharyngeal Squamous Cell Carcinoma,4.928684233733104e-05
Oral Tongue Squamous Cell Carcinoma,4.928684233733104e-05
Squamous cell carcinoma of mouth,4.928684233733104e-05
Squamous cell carcinoma of the head and neck,4.928684233733104e-05
Squamous Cell Carcinoma of the Nasal Cavity,4.928684233733104e-05
Laryngeal Squamous Cell Carcinoma,4.928684233733104e-05
Hypopharyngeal Squamous Cell Carcinoma,4.928684233733104e-05
"Alveolitis, Fibrosing",4.9229020813056884e-05
Adverse reaction to drug,4.8929946580224657e-05
Drug toxicity,4.8929946580224657e-05
"Liver Failure, Acute",4.878677141781591e-05
Pancreatic carcinoma,4.874715609915709e-05
Depressive disorder,4.8634692702505405e-05
Unipolar Depression,4.82649726433237e-05
T-Cell Lymphoma,4.795917487065569e-05
Pituitary Neoplasms,4.790453929458683e-05
"Depression, Bipolar",4.786851494313596e-05
Manic Disorder,4.777582192431162e-05
Manic Depression,4.777582192431162e-05
Adrenocortical carcinoma,4.719495259057582e-05
Contact hypersensitivity,4.7076661567243866e-05
Yolk Sac Tumor,4.7044877040862636e-05
Kidney Diseases,4.671767277223632e-05
Single Seizure,4.660564565258726e-05
Visual seizure,4.660564565258726e-05
Nonepileptic Seizures,4.660564565258726e-05
Olfactory seizure,4.660564565258726e-05
Seizures,4.660564565258726e-05
Tonic Seizures,4.660564565258726e-05
Convulsions,4.660564565258726e-05
Vertiginous seizure,4.660564565258726e-05
"Seizures, Auditory",4.660564565258726e-05
Epileptic Seizures,4.660564565258726e-05
"Seizures, Focal",4.660564565258726e-05
Non-epileptic convulsion,4.660564565258726e-05
Complex partial seizures,4.660564565258726e-05
"Seizures, Sensory",4.660564565258726e-05
"Seizures, Somatosensory",4.660564565258726e-05
Convulsive Seizures,4.660564565258726e-05
Epileptic drop attack,4.660564565258726e-05
Tonic - clonic seizures,4.660564565258726e-05
Myoclonic Seizures,4.660564565258726e-05
Absence Seizures,4.660564565258726e-05
Atonic Absence Seizures,4.660564565258726e-05
Generalized Absence Seizures,4.660564565258726e-05
Generalized seizures,4.660564565258726e-05
Clonic Seizures,4.660564565258726e-05
Gustatory seizure,4.660564565258726e-05
Jacksonian Seizure,4.660564565258726e-05
Mesonephroma,4.632357246879106e-05
Papillary thyroid carcinoma,4.6176970110786854e-05
Left Main Coronary Artery Disease,4.594190068790663e-05
Abnormal degeneration,4.554881459290152e-05
Collagen Diseases,4.547349520886136e-05
Diabetic Glomerulosclerosis,4.539465791792431e-05
Diabetic Nephropathy,4.539465791792431e-05
Intracapillary glomerulosclerosis due to diabetes mellitus,4.539465791792431e-05
Non-alcoholic Fatty Liver Disease,4.5318219283560266e-05
Memory impairment,4.5194261925145725e-05
Memory Disorders,4.5194261925145725e-05
"Memory Disorder, Semantic",4.4952205483215817e-05
Age-Related Memory Disorders,4.4952205483215817e-05
Memory Loss,4.4952205483215817e-05
"Memory Disorder, Spatial",4.4952205483215817e-05
Recurrence (disease attribute),4.4914577415185006e-05
Cholestasis,4.441370200403892e-05
"Parkinsonism, Juvenile",4.440971223430693e-05
Pituitary carcinoma,4.435844751633199e-05
Prostatic Intraepithelial Neoplasias,4.426903993492259e-05
"Injuries, Acute Brain",4.423101249018144e-05
Brain Injuries,4.423101249018144e-05
"Brain Injuries, Focal",4.423101249018144e-05
Brain Lacerations,4.423101249018144e-05
Autosomal Recessive Parkinsonism,4.409968164574396e-05
"PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE",4.409968164574396e-05
Familial Juvenile Parkinsonism,4.409968164574396e-05
Ramsay Hunt Paralysis Syndrome,4.409968164574396e-05
Autosomal Dominant Parkinsonism,4.409968164574396e-05
Autosomal Dominant Juvenile Parkinson Disease,4.409968164574396e-05
Adnexal Diseases,4.393475457638753e-05
Hyperplasia,4.391717458215797e-05
Arsenic Induced Polyneuropathy,4.373666379464121e-05
Arsenic Encephalopathy,4.373666379464121e-05
Arsenic Poisoning,4.373666379464121e-05
"Nervous System, Organic Arsenic Poisoning",4.373666379464121e-05
"Arsenic Poisoning, Inorganic",4.373666379464121e-05
Noonan Syndrome,4.367003616397018e-05
Anaplastic Oligoastrocytoma,4.366688992533148e-05
Keloid,4.325488552165948e-05
Autism Spectrum Disorders,4.306564164780219e-05
Bilateral Wilms Tumor,4.2492029556633487e-05
Malignant neoplasm of pituitary gland,4.245354218334006e-05
Recurrent Brain Neoplasm,4.227322730670084e-05
"Brain Tumor, Primary",4.227322730670084e-05
Metastatic malignant neoplasm to brain,4.227322730670084e-05
"Neoplasms, Intracranial",4.227322730670084e-05
Primary malignant neoplasm of brain,4.227322730670084e-05
"Benign neoplasm of brain, unspecified",4.227322730670084e-05
Anxiety Disorders,4.1744704915203146e-05
Sezary Syndrome,4.172974412854039e-05
"Anxiety States, Neurotic",4.149825273881897e-05
Nonalcoholic Steatohepatitis,4.1495093858151504e-05
Pigmented Basal Cell Carcinoma,4.1396734216389856e-05
Skin Basal Cell Carcinoma,4.1396734216389856e-05
"Lung Diseases, Interstitial",4.1391658045305526e-05
Cataract,4.138699693816699e-05
Drug Dependence,4.1289616063631516e-05
Spontaneous abortion,4.112970078970281e-05
Miscarriage,4.112970078970281e-05
"Abortion, Tubal",4.112970078970281e-05
Refractive Errors,4.107149204776937e-05
Barrett Esophagus,4.085179863248595e-05
"Degenerative Diseases, Spinal Cord",4.084391253919035e-05
"Degenerative Diseases, Central Nervous System",4.084391253919035e-05
Neurodegenerative Disorders,4.084391253919035e-05
Myocardial Reperfusion Injury,4.0819696251917696e-05
Tauopathies,4.077229134941535e-05
Substance-Related Disorders,4.0538993608153054e-05
Substance Dependence,4.0538993608153054e-05
Substance Use Disorders,4.04908468547005e-05
Drug habituation,4.031542361340521e-05
Alcohol or Other Drugs use,4.031542361340521e-05
Substance abuse problem,4.031542361340521e-05
"Organic Mental Disorders, Substance-Induced",4.031542361340521e-05
Drug Use Disorders,4.031542361340521e-05
Drug abuse,4.031542361340521e-05
Stomach Carcinoma,4.0194008402876846e-05
Ovarian Cysts,4.006262039729599e-05
Childhood Acute Lymphoblastic Leukemia,3.980875424354455e-05
L2 Acute Lymphoblastic Leukemia,3.980875424354455e-05
Hypersensitivity,3.935500453496058e-05
"Amyotrophic Lateral Sclerosis, Sporadic",3.906532442528853e-05
AMYOTROPHIC LATERAL SCLEROSIS 1,3.906532442528853e-05
"Amyotrophic Lateral Sclerosis, Familial",3.906532442528853e-05
Heart Diseases,3.83592637195338e-05
"Cleft palate, isolated",3.8024088631498625e-05
Tactile Allodynia,3.790737282073377e-05
Allodynia,3.790737282073377e-05
"Hyperalgesia, Thermal",3.790737282073377e-05
Hyperalgesia,3.790737282073377e-05
"Hyperalgesia, Secondary",3.790737282073377e-05
"Hyperalgesia, Primary",3.790737282073377e-05
Mechanical Allodynia,3.790737282073377e-05
Migraine Disorders,3.788707882777115e-05
